house_id,actual_price,proj_price,actual_crypto,proj_crypto,bedrooms,bathrooms,acres,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built
1740,600000,500735.3978,1110,930,5,2.75,1.237327824,1,0,0,7,1510,1400,1979
1741,785000,819848.2235,1450,1520,3,2.5,0.780096419,2,0,2,9,2930,0,2000
1742,372000,567896.4513,690,1050,4,2.75,0.205853994,2,0,0,8,2610,0,1990
1743,445000,663964.5761,820,1230,5,3,0.164830119,2,0,0,7,3880,0,2004
1744,508000,636027.4219,940,1180,4,2.25,1.225711662,2,0,0,8,2000,1320,1986
1745,780000,669988.4569,1440,1240,5,1.5,0.110192837,2,0,0,8,1940,0,1905
1746,541100,694544.962,1000,1290,4,2.25,0.224977043,2,0,0,9,2510,0,1978
1747,729000,650024.6935,1350,1200,4,2.5,0.128741965,2,0,0,9,2660,0,2003
1748,397000,485046.6126,730,900,3,2,3.087442608,1,0,2,7,1710,0,1952
1749,451555,418375.4864,830,770,2,1,0.103764922,1,0,1,6,1320,0,1912
1750,300000,235594.542,550,440,2,1,0.187167126,1,0,0,6,960,0,1947
1751,416000,449508.3888,770,830,3,2.5,0.26496786,1,0,0,7,1190,600,1969
1752,490000,329734.471,910,610,2,1,0.070247934,1,0,0,6,810,140,1925
1753,480000,675541.4303,890,1250,6,3.75,0.116023875,2,0,0,7,2940,0,1942
1754,368000,274848.2445,680,510,2,2,0.03815427,1,0,0,7,670,260,2002
1755,1.04E+06,1597286.039,1920,2960,3,2.5,0.243686869,2,0,0,12,4570,0,1991
1756,545000,835094.0492,1010,1550,3,2.5,0.20661157,1,0,3,8,1570,800,1952
1757,850000,946631.6183,1570,1750,5,2.75,0.347084481,2,0,0,10,3430,0,1998
1758,550000,1027597.909,1020,1900,4,3.5,0.109044995,2,0,0,10,3540,0,2003
1759,600000,657473.1655,1110,1220,3,2.25,0.213820018,2,0,0,9,2240,0,1984
1760,535000,652288.3416,990,1210,4,2.5,0.278650138,1,0,0,8,1700,1010,1968
1761,599950,503400.376,1110,930,3,2.5,0.114210285,2,0,0,8,2660,0,2014
1762,531000,676852.1754,980,1250,5,2.75,0.115289256,1,0,0,8,1540,1000,1955
1763,530000,553738.6296,980,1020,4,2.25,0.175964187,2,0,0,8,2210,0,1968
1764,597326,965378.8897,1100,1790,4,4,0.189393939,2,0,0,10,2860,710,2015
1765,805000,824906.9182,1490,1530,4,2.5,0.768135904,2,0,0,9,3450,0,1997
1766,390000,540035.9828,720,1000,4,1.75,0.192011019,1,0,0,8,2330,0,1968
1767,487250,588918.5146,900,1090,4,2,0.074609734,1.5,0,0,7,1550,140,1901
1768,301000,307929.0311,560,570,3,1.5,0.193158861,1,0,0,7,1030,0,1967
1769,1.18E+06,860338.5831,2170,1590,5,2.75,0.128971534,1.5,0,2,8,2220,340,1923
1770,299000,290243.7731,550,540,4,2.5,0.068870523,2,0,0,7,1950,0,2002
1771,2.35E+06,1550547.307,4340,2870,4,2.25,0.524862259,2.5,0,3,10,3670,700,1907
1772,400000,351026.1744,740,650,4,2.5,0.089623508,2.5,0,0,7,2350,0,1999
1773,467500,573179.065,860,1060,4,2.5,0.165518825,1,0,0,7,1880,1280,1969
1774,305000,524149.3947,560,970,4,2.5,0.208976125,2,0,0,8,2430,0,1990
1775,210000,-19849.62151,390,#NUM!,3,1,7.04426079,1,0,0,5,1340,0,1953
1776,300000,103634.7935,550,190,3,1,0.233425161,1,0,0,6,1010,0,1979
1777,327500,510889.0225,610,950,3,2.25,0.200987144,1,0,0,8,1330,440,1981
1778,269000,221579.8405,500,410,3,2,0.163820018,1,0,0,7,1210,0,2003
1779,975000,1004283.818,1800,1860,4,3.25,0.402502296,1,0,2,9,1750,1580,1969
1780,355000,397398.2365,660,740,3,1,0.123966942,1,0,0,7,1060,180,1940
1781,712000,526639.178,1320,970,3,1,0.106060606,1.5,0,0,7,1150,100,1900
1782,883000,887845.9527,1630,1640,4,2.5,0.956290174,2,0,0,10,2960,0,1985
1783,190000,71266.81972,350,130,2,1,0.281267218,1,0,0,6,840,0,1994
1784,443000,375233.3512,820,690,3,1.75,0.184297521,1,0,0,7,1200,330,1967
1785,920000,1142361.575,1700,2110,4,3,0.253099174,2,0,0,10,3750,0,1976
1786,285000,427300.4897,530,790,4,2.25,0.189393939,1,0,0,7,1240,910,1978
1787,901000,593445.7214,1670,1100,4,3.25,0.093663912,1,0,0,7,1560,0,1916
1788,552500,459721.6238,1020,850,3,1.75,0.132575758,1,0,0,7,1410,630,1958
1789,256000,344395.2501,470,640,2,1,0.114784206,1,0,0,6,860,0,1915
1790,341000,400329.7151,630,740,3,1.5,0.163429752,1.5,0,0,7,1720,0,1952
1791,279000,382020.8942,520,710,4,2.25,0.205257117,2,0,0,7,2090,0,1975
1792,686000,511667.8432,1270,950,4,2.25,0.244490358,2,0,0,8,2130,0,1977
1793,225000,151208.2578,420,280,2,1,0.272428834,1.5,0,0,6,1300,0,1975
1794,215500,201376.95,400,370,2,1.75,0.358126722,1,0,0,6,1220,0,1972
1795,950000,690655.3169,1760,1280,4,3,0.110192837,1.5,0,0,7,1520,900,1919
1796,503000,763075.2252,930,1410,4,2.5,3.603948577,2,0,2,9,1870,1070,1996
1797,780000,684422.7989,1440,1270,3,2.5,0.173714417,2,0,0,9,2610,0,1997
1798,212000,379401.8252,390,700,4,2,0.172176309,1,0,0,6,980,900,1946
1799,580000,431963.6163,1070,800,4,2.75,0.153879706,1.5,0,0,7,1710,620,1983
1800,465000,349709.4163,860,650,4,2.5,0.072107438,2,0,0,7,2060,140,1994
1801,206000,383249.9031,380,710,4,2,0.173553719,1,0,0,7,1720,0,1959
1802,615000,663272.3224,1140,1230,3,2.5,0.233494031,2,0,0,9,2250,0,1987
1803,519000,362824.0208,960,670,4,1,0.144742883,1.5,0,0,6,1640,0,1907
1804,1.14E+06,1311740.118,2100,2430,4,3.25,0.26271809,2,0,0,11,4130,0,2001
1805,330000,346434.9066,610,640,5,2.5,0.088131313,2,0,0,7,2600,0,2005
1806,240000,518529.5681,440,960,4,1.5,0.183034894,1,0,0,8,1920,0,1955
1807,574000,606656.9822,1060,1120,3,2,0.160697888,1,0,0,9,2060,0,1988
1808,930000,1932308.686,1720,3580,4,4.25,0.566184573,2,0,0,11,5710,0,2007
1809,850000,597776.5434,1570,1110,4,3,4.219995409,2,0,0,8,2720,0,1975
1810,415000,342025.5728,770,630,3,1.5,0.167011019,1,0,0,7,1090,400,1974
1811,480000,653323.729,890,1210,3,2.5,0.206726354,1,0,0,7,1340,1020,1929
1812,300000,328511.5435,550,610,5,1,0.203741965,1,0,0,7,1940,0,1957
1813,439000,565365.0811,810,1050,4,2.25,0.218158861,2,0,0,8,2570,0,1980
1814,450000,372712.4416,830,690,3,1,0.845523416,1,0,0,7,1160,0,1938
1815,589000,525141.4446,1090,970,3,2.5,4.740128558,1,0,0,8,2660,0,1989
1816,477000,240211.4181,880,440,3,2.25,0.068870523,2,0,0,7,1260,0,2003
1817,587500,594631.8471,1090,1100,4,2.25,0.140495868,1,0,0,8,1310,470,1951
1818,1.32E+06,1203851.988,2430,2230,4,2.25,0.140151515,2,0,0,10,3180,0,1905
1819,1.43E+06,1048370.73,2640,1940,4,2.5,0.63335629,2,0,0,10,3380,0,1966
1820,700000,723120.7854,1290,1340,4,2.25,0.344352617,2,0,0,9,1890,800,1978
1821,275000,236303.7734,510,440,2,1,0.150413223,1,0,0,6,1180,0,1949
1822,367500,313453.5087,680,580,3,1,0.270500459,1,0,0,7,1160,500,1978
1823,453250,330761.706,840,610,4,2.5,0.144628099,2,0,0,7,2260,0,2001
1824,607000,543154.4346,1120,1010,5,1.75,0.124609734,1,0,0,8,1390,520,1954
1825,255000,496812.7306,470,920,4,2,0.205693297,1,0,0,7,1430,1000,1960
1826,501000,572703.3701,930,1060,2,2,0.057392103,1,0,0,7,770,530,1926
1827,450000,355510.787,830,660,3,1,0.106749311,1,0,0,7,910,150,1950
1828,360000,530739.2282,670,980,3,2.25,0.183654729,2,0,0,8,2200,0,1981
1829,460000,527039.8664,850,980,4,1.75,0.070018365,1.5,0,0,7,1040,680,1929
1830,753000,551183.2683,1390,1020,3,1.75,0.190312213,1,0,0,7,1180,1180,1950
1831,389950,268864.6581,720,500,2,1,0.097199265,1,0,1,6,820,0,1951
1832,469000,449441.6055,870,830,2,1,0.101010101,1,0,0,7,1030,0,1924
1833,550000,936327.1657,1020,1730,4,1.75,0.130578512,2,0,4,9,1730,300,1939
1834,565000,578063.5033,1040,1070,5,3.5,0.26802112,1.5,0,2,6,1950,750,1948
1835,189650,171717.5418,350,320,2,1.75,0.174471993,1,0,0,6,1100,0,1980
1836,1.53E+06,1491906.674,2820,2760,4,3.25,0.117791552,2,0,3,11,2350,1270,1927
1837,260000,291597.8482,480,540,3,1.75,0.183654729,1,0,0,7,1340,0,1980
1838,243000,450749.4123,450,830,3,1.75,0.275482094,1,0,0,7,1040,750,1960
1839,1.10E+06,1116358.486,2030,2070,4,2.5,0.316804408,1,0,4,9,2030,1800,1969
1840,249000,348825.6354,460,650,3,1.5,0.165289256,1,0,0,7,1080,500,1976
1841,720000,597299.8554,1330,1110,2,1,0.165289256,1,0,3,7,1700,320,1947
1842,905000,943117.2613,1670,1750,4,2.5,0.219398531,2,0,0,10,3330,0,1995
1843,824500,654443.1761,1520,1210,4,2.5,0.080348944,1.5,0,0,7,1610,1000,1927
1844,762500,617169.8024,1410,1140,4,2.75,0.201101928,1,0,0,8,1760,850,1978
1845,580000,500252.2165,1070,930,3,2.5,0.029384757,3,0,2,8,1740,0,2008
1846,380000,443136.9685,700,820,3,2,0.196969697,1,0,0,8,1840,0,1990
1847,805000,489627.8713,1490,910,3,1.75,0.073461892,1,0,0,7,880,200,1926
1848,520000,387908.222,960,720,4,1.75,0.104040404,1.5,0,0,7,1240,0,1944
1849,1.57E+06,1830688.703,2900,3390,5,4.5,0.133149679,3,0,3,11,4700,920,1999
1850,175000,461288.6268,320,850,2,1,0.204889807,1,0,2,6,1170,0,1911
1851,353500,305332.8598,650,570,4,2.25,0.220431589,2,0,0,7,1760,0,1987
1852,500000,668728.57,920,1240,4,2.5,0.619582185,1,0,1,8,1400,830,1962
1853,386500,362852.7203,710,670,3,1.75,0.168732782,1,0,0,7,1140,380,1972
1854,210000,440327.9636,390,820,2,1,0.109044995,1,0,0,7,850,600,1950
1855,439500,403626.3288,810,750,3,2.5,0.149449036,1,0,0,7,940,660,1983
1856,315000,608352.9176,580,1130,5,2.5,0.132024793,2,0,0,8,3220,0,2002
1857,339000,272547.3458,630,500,4,2.5,0.197451791,2,0,0,7,1830,0,2003
1858,655000,574057.8727,1210,1060,4,2.25,0.210353535,1,0,0,8,1430,770,1971
1859,740000,472089.9342,1370,870,2,2.5,0.199219467,1,0,0,8,2170,0,2008
1860,685000,383698.0025,1270,710,5,2.5,0.180050505,2,0,0,7,1900,0,1966
1861,550000,573859.7354,1020,1060,5,2.5,0.22674472,1,0,0,7,1480,1480,1960
1862,405000,573736.3331,750,1060,2,1.75,0.097199265,2,0,0,7,1330,380,1920
1863,765000,861664.243,1410,1600,4,2.25,0.398668503,1,0,3,9,1430,1190,1984
1864,625000,764674.1577,1160,1420,3,2,0.082644628,2,0,0,8,1680,460,1911
1865,207000,471655.2713,380,870,4,2.5,0.451790634,1.5,0,0,6,2100,0,1914
1866,370000,471655.2713,680,870,4,2.5,0.451790634,1.5,0,0,6,2100,0,1914
1867,475000,476502.0694,880,880,3,2.5,0.113888889,1,0,0,8,1150,310,1988
1868,365000,340974.8647,670,630,2,1,0.189393939,1,0,0,7,990,0,1955
1869,411800,455348.289,760,840,4,2.25,0.15610652,1,0,0,7,1340,850,1969
1870,668000,866182.5412,1230,1600,5,3.5,0.974196511,2,0,0,9,2710,1280,2002
1871,618000,640246.7867,1140,1190,3,2.5,0.083333333,2,0,0,9,2340,0,1998
1872,247500,560002.7968,460,1040,4,2,0.135927456,1,0,0,7,1230,1230,1948
1873,345000,556400.561,640,1030,5,3,0.141184573,1,0,0,7,1040,1040,1950
1874,616300,609767.4146,1140,1130,3,2,0.192837466,2,0,2,7,1700,0,1927
1875,348000,372342.469,640,690,3,1.5,0.155371901,1,0,0,7,1330,0,1952
1876,425000,307623.8353,790,570,3,2.5,0.247061524,1,0,0,7,1630,0,1994
1877,850000,675885.7564,1570,1250,5,2.75,0.272727273,1,0,0,8,1660,1260,1968
1878,820000,648403.0175,1520,1200,5,2.75,0.140886134,2,0,0,9,2830,0,2010
1879,832000,934304.1949,1540,1730,4,2.25,1.215633609,2,0,0,10,3190,0,1980
1880,835000,420673.4845,1540,780,3,1.75,0.08815427,2,0,0,8,1490,0,1984
1881,350000,424924.9136,650,790,3,2.5,0.078627181,2,0,0,8,1630,0,1999
1882,349000,327361.1088,650,610,4,2.5,0.094031221,2,0,0,7,2280,0,2003
1883,1.13E+06,688551.2319,2080,1270,6,3.75,0.100091827,2,0,0,9,2000,1010,2014
1884,320000,272501.7168,590,500,3,2.5,0.079889807,2,0,0,7,1590,0,2004
1885,150000,283306.06,280,520,3,1,0.165518825,1,0,0,7,1250,0,1968
1886,340000,274207.0188,630,510,3,1,0.233930211,1,0,0,6,1310,400,1949
1887,785500,980898.377,1450,1820,4,4,0.193939394,2,0,0,10,3280,0,2007
1888,410500,655822.9746,760,1210,4,2.5,0.197451791,2,0,0,8,3362,0,2004
1889,580000,783155.6263,1070,1450,3,2.5,0.252525253,2,0,2,9,2200,0,1978
1890,345000,199155.4837,640,370,2,1.5,0.021120294,2,0,0,7,830,0,2005
1891,550000,560386.7629,1020,1040,3,2.25,0.849403122,1.5,0,0,7,1760,400,1933
1892,449500,551034.749,830,1020,4,3,0.167561983,2,0,0,8,2580,0,1998
1893,300000,277907.4179,550,510,3,1,0.160858586,1,0,0,6,2150,0,1954
1894,915000,1004179.958,1690,1860,4,2.5,0.643985308,2,0,0,10,3510,0,1988
1895,1.58E+06,1291481.386,2910,2390,4,3.75,0.227640037,2,0,0,11,3810,0,1989
1896,599000,805530.0516,1110,1490,4,2.75,0.063131313,1,0,0,8,1010,1010,1917
1897,755000,470292.9994,1400,870,4,2.5,0.234205693,1,0,0,7,1620,500,1960
1898,400000,365522.8628,740,680,3,1,0.164302112,1,0,0,7,1250,0,1944
1899,133000,272979.8153,250,510,3,1,0.209251607,1,0,0,7,980,0,1968
1900,330000,378485.2346,610,700,4,1.5,0.192837466,1,0,0,7,960,290,1951
1901,330000,341964.3301,610,630,4,1,0.114784206,1.5,0,0,6,1100,0,1904
1902,375000,378599.186,690,700,3,1.75,0.216184573,1,0,0,6,710,620,1936
1903,485000,527441.6437,900,980,4,2.75,0.205601469,1,0,0,7,1500,1060,1968
1904,470000,392004.5628,870,730,4,2.5,0.258264463,1.5,0,0,7,1210,640,1981
1905,1.05E+06,903956.5577,1930,1670,4,3,0.082644628,2,0,0,8,1880,910,1905
1906,548800,447623.6922,1010,830,4,1,0.107988981,1.5,0,0,7,1260,400,1930
1907,315000,380646.9311,580,700,2,1,0.061386593,1,0,0,6,720,360,1919
1908,590000,623690.6235,1090,1150,3,2,0.215197429,1,0,1,7,2100,930,1959
1909,439950,342539.731,810,630,4,2.5,0.277020202,2,0,0,7,2380,0,2002
1910,325000,505044.6512,600,930,3,1.75,0.604614325,1,0,0,8,2250,0,1980
1911,400000,289849.5193,740,540,2,1,0.117332415,1,0,0,6,880,0,1931
1912,685000,854947.4465,1270,1580,4,2.5,0.23073921,2,0,0,10,2770,0,1987
1913,339950,398367.8734,630,740,3,2,0.23415978,1.5,0,0,7,1340,0,1953
1914,315000,413224.1228,580,760,3,1.75,0.187327824,1,0,0,7,1660,0,1951
1915,411753,265241.0511,760,490,3,2.5,0.087121212,2,0,0,7,1710,0,2009
1916,577000,575525.0112,1070,1070,2,1.75,0.112006428,1,0,0,7,1040,580,1924
1917,500000,463020.962,920,860,3,1.75,0.20268595,1,0,0,8,1530,0,1972
1918,210000,370164.1895,390,690,3,2,0.232116621,1,0,0,7,1440,0,1963
1919,640000,362005.4923,1180,670,4,1.75,0.370064279,1,0,0,7,2020,0,1969
1920,460000,416524.7897,850,770,4,1.75,0.198875115,1,0,0,7,1870,0,1949
1921,265000,254690.2983,490,470,2,1,0.109274564,1,0,0,6,620,0,1941
1922,740000,1834860.744,1370,3400,5,5,0.727157943,1,0,2,11,4490,1284,1984
1923,230000,219553.4945,430,410,3,1,0.142217631,1,0,0,6,1240,0,1948
1924,315000,364959.4208,580,680,3,1.75,0.244742883,1,0,0,7,1460,430,1978
1925,432000,550118.8653,800,1020,3,1.75,1.188314968,1,0,0,8,1410,1000,1981
1926,467000,430759.4916,860,800,3,2.5,0.091460055,2,0,0,8,1530,0,1995
1927,255000,594966.8636,470,1100,5,3.75,0.227272727,1,0,0,7,2800,0,1964
1928,316500,440739.5589,590,820,3,1.75,0.14600551,1,0,2,7,1010,450,1979
1929,190000,378330.9576,350,700,4,2,0.143480257,1,0,0,7,860,720,1977
1930,490000,721133.9935,910,1330,3,2,0.055096419,1.5,0,0,8,1450,0,1900
1931,378000,332358.7068,700,620,4,1.75,0.532598714,1,0,0,7,1990,0,1976
1932,598800,1085257.339,1110,2010,6,4,0.410399449,3,0,3,9,3230,1240,2013
1933,333800,387754.8926,620,720,5,3,0.088797062,1,0,0,7,1220,760,1990
1934,690000,740830.3755,1280,1370,4,2.5,0.227364555,2,0,0,9,2920,0,1990
1935,320000,345567.0443,590,640,4,1.75,0.142332415,1,0,0,6,830,830,1948
1936,1.25E+06,1234226.791,2310,2280,4,3.5,0.137741047,1.5,0,3,9,2410,780,1912
1937,335000,355573.1938,620,660,3,1.5,0.220385675,1,0,0,7,1560,0,1961
1938,840000,602166.0825,1550,1110,3,2.5,0.778696051,1,0,0,8,3050,0,2004
1939,608250,655603.055,1120,1210,4,2.75,0.5,2,0,0,8,3030,0,1986
1940,550000,340688.5735,1020,630,3,2.5,0.095615243,2,0,0,7,2260,0,2005
1941,240000,290414.1109,440,540,3,1,0.181818182,1,0,0,7,1260,0,1966
1942,998000,974950.8865,1840,1800,3,2.25,0.269903581,2,0,2,9,3370,0,1980
1943,275000,439904.6232,510,810,3,1.75,0.183654729,1,0,0,8,1490,0,1978
1944,284200,400150.9153,530,740,3,2.5,0.213314968,1,0,0,7,1110,460,1977
1945,1.72E+06,1346244.745,3170,2490,4,3.75,0.175,2,0,0,10,3090,1400,1941
1946,2.40E+06,1494353.132,4440,2770,4,3.75,0.569903581,2,0,0,11,3400,690,1926
1947,930800,1135286.636,1720,2100,5,2.5,2.217033976,2,0,0,10,4150,0,1988
1948,930000,894312.4016,1720,1660,4,3,0.238751148,1,0,3,8,1530,1370,1959
1949,215000,299604.5819,400,550,4,1.5,0.201446281,1,0,0,7,1030,400,1979
1950,480000,1034142.734,890,1910,2,1.5,0.608057851,1,1,4,6,1008,0,1943
1951,483945,355124.406,890,660,2,1.75,0.117539027,1,0,0,6,840,640,1951
1952,347000,293292.8965,640,540,3,1.75,0.184802571,1,0,0,7,1240,0,1978
1953,232500,335247.5434,430,620,3,2,0.22405877,1,0,0,7,1110,260,1979
1954,390000,547729.1253,720,1010,4,2.25,0.760606061,1,0,0,8,1190,580,1965
1955,550000,611544.8531,1020,1130,3,2.25,0.35261708,1,0,0,8,1410,750,1965
1956,590000,653278.5082,1090,1210,4,2.5,0.205945822,2,0,0,9,2340,0,1987
1957,420850,122898.0468,780,230,1,1,0.939990817,1,0,0,5,960,0,1945
1958,345000,574433.2867,640,1060,4,2.5,0.188016529,1,0,3,7,1390,890,1983
1959,429800,471046.3172,790,870,3,2,0.160697888,1,0,0,8,1970,0,1986
1960,302000,318869.9668,560,590,4,1.75,0.405509642,1.5,0,0,7,1530,0,1968
1961,800000,585442.2767,1480,1080,4,1.5,0.090725436,1.5,0,0,8,1790,0,1932
1962,250000,436863.2961,460,810,3,2.5,0.137741047,2,0,0,8,1700,0,1997
1963,605000,691464.5021,1120,1280,3,2,0.103305785,1,0,0,7,1330,1330,1922
1964,412000,442925.4475,760,820,3,1.75,1.199632691,1,0,0,8,1950,0,1985
1965,252000,127279.0374,470,240,3,2,0.130165289,2,0,0,6,1340,0,1994
1966,375000,324466.8303,690,600,3,1,0.286960514,1.5,0,0,7,1130,0,1954
1967,725000,642747.8796,1340,1190,2,1.75,0.062419651,1,0,0,7,1010,940,1919
1968,471750,762141.2014,870,1410,5,3.5,0.188246097,1,0,1,8,2120,1670,2001
1969,490000,280845.4434,910,520,4,2.25,1.969995409,2,0,0,7,2020,0,1995
1970,439000,373056.1267,810,690,2,1,0.11707989,1,0,0,7,800,0,1945
1971,355000,289547.523,660,540,4,2,0.204086318,1,0,0,6,1770,0,1949
1972,250000,228361.72,460,420,1,0.75,2,1,0,0,6,940,0,1944
1973,780000,767159.374,1440,1420,4,2.25,0.371625344,1,0,0,10,2260,0,1984
1974,409000,335115.7769,760,620,2,1,0.075091827,1,0,0,6,890,0,1918
1975,420000,341325.3282,780,630,2,1,0.089072544,1,0,0,6,860,0,1916
1976,200000,108171.4538,370,200,1,0.75,0.220385675,1,0,0,5,680,0,1947
1977,830000,420505.2998,1530,780,2,1.5,0.819077135,1,0,0,7,2130,0,1963
1978,695000,619847.7052,1280,1150,3,2.5,0.104568411,2,0,0,9,2390,0,2006
1979,815000,985365.5642,1510,1820,4,2.75,0.220707071,2,0,0,10,3488,0,1998
1980,210000,326185.5776,390,600,3,1.75,0.142860422,1,0,0,7,820,440,1983
1981,635000,804260.2911,1170,1490,3,1.75,0.137741047,1,0,2,8,1590,1350,1957
1982,562500,654909.3972,1040,1210,4,2.5,0.168089991,2,0,0,9,2440,0,1991
1983,402500,821338.127,740,1520,4,2.5,0.274357208,2,0,0,10,2600,0,1988
1984,555000,538629.7415,1030,1000,3,2,0.161157025,1,0,0,7,1040,1040,1951
1985,310000,329112.3103,570,610,3,1,0.164669421,1,0,0,7,1990,0,1972
1986,500000,709271.1914,920,1310,4,2.5,0.413246097,2,0,0,9,2840,0,1994
1987,430000,530039.896,790,980,6,3,0.202020202,1,0,0,7,1610,1020,1959
1988,1.60E+06,1177193.675,2960,2180,3,4.25,0.165289256,2,0,0,10,2460,360,1930
1989,627500,434538.2214,1160,800,4,1,0.093663912,1.5,0,0,7,1560,0,1923
1990,335000,482680.0655,620,890,4,2.5,0.16184573,2,0,0,8,2330,0,1998
1991,962000,670195.7121,1780,1240,4,2.25,0.461432507,1,0,0,8,1810,1510,1981
1992,299000,389976.3802,550,720,3,1.75,0.327594123,1,0,0,7,1730,0,1959
1993,399950,610908.4396,740,1130,4,2.5,0.134710744,2,0,0,8,3110,0,2001
1994,322000,281589.4068,600,520,3,1,0.221763085,1,0,0,7,1230,0,1968
1995,430000,391728.5929,790,730,2,1.5,0.10617539,1,0,0,7,950,0,1949
1996,307000,381667.2041,570,710,3,1.75,0.318181818,1,0,0,7,1890,0,1966
1997,194000,258558.2251,360,480,3,1.5,0.114784206,1,0,0,6,1010,0,1943
1998,180000,306212.9265,330,570,3,1,0.196992654,1,0,0,6,1010,0,1920
1999,465000,573869.7893,860,1060,4,2.25,0.307231405,1,0,0,8,1170,1170,1983
2000,722500,701875.6722,1340,1300,4,2.5,0.213406795,2,0,0,9,2460,0,1978
2001,470450,459480.4795,870,850,2,1,0.07805326,1,0,0,7,1010,0,1921
2002,280000,324476.6711,520,600,3,2.5,0.137741047,2,0,0,7,1650,0,1990
2003,176250,338019.9583,330,630,4,2,0.153856749,1,0,0,7,1440,0,1966
2004,560000,438667.4708,1040,810,5,1,0.208907254,1.5,0,0,7,1320,390,1926
2005,830000,1000217.638,1530,1850,3,2.5,0.259113866,2,0,3,10,2000,760,1991
2006,276900,461368.1,510,850,2,1,0.231772268,1,0,2,7,1350,0,1952
2007,625000,568414.3569,1160,1050,3,1.75,0.110192837,2,0,0,7,1660,0,1906
2008,1.02E+06,907729.0383,1880,1680,4,2.5,0.109274564,2,0,0,8,2160,800,1900
2009,463500,340782.9477,860,630,1,1,0.20087236,1,0,0,6,1090,0,1924
2010,485000,802635.7337,900,1490,3,2.5,0.206955923,2,0,0,9,3110,0,1990
2011,272000,278233.234,500,520,3,2,0.171625344,1,0,0,7,1380,0,1989
2012,305000,172531.7083,560,320,2,1,0.072084481,2,0,0,7,1290,0,2008
2013,760000,460314.5176,1400,850,3,2.5,0.32056933,1,0,0,7,1980,0,1959
2014,387500,397503.6049,720,740,2,1,0.140633609,1,0,0,7,870,0,1938
2015,352000,483629.6296,650,900,4,2.5,0.115128558,2,0,0,8,2470,0,2004
2016,507000,616368.4666,940,1140,3,1.75,0.920523416,1,0,0,8,1490,650,1950
2017,156000,230021.8737,290,430,3,1,0.223829201,1,0,0,6,770,0,1941
2018,580000,475622.9819,1070,880,3,3.25,0.019674013,3,0,0,8,1220,270,2001
2019,630000,591340.2652,1160,1090,4,2.5,0.803948577,1,0,0,8,1610,900,1977
2020,275000,389883.4492,510,720,5,1.5,0.20661157,1,0,0,7,1130,820,1964
2021,835000,961341.2599,1540,1780,5,4,0.337924702,1,0,2,8,1800,1800,1960
2022,340000,499951.6633,630,930,4,2.5,0.180211203,2,0,0,8,2380,0,1995
2023,329350,250343.6738,610,460,2,1,0.153512397,1,0,0,6,720,0,1942
2024,1.48E+06,1361414.472,2740,2520,3,3.5,0.59687787,2,0,0,11,4070,0,1991
2025,475000,214024.6856,880,400,3,1,3.446212121,1,0,0,7,1250,0,1975
2026,719950,418175.1409,1330,770,3,2.25,0.055463728,3,0,0,8,2190,0,2014
2027,235000,410633.5447,430,760,1,1,0.056267218,1,0,0,7,810,0,1941
2028,875000,705097.5346,1620,1310,3,1.5,0.132001837,1,0,0,8,1320,1120,1939
2029,380000,318179.6591,700,590,4,1.75,0.210055096,1,0,0,7,1740,0,1974
2030,325000,288294.5336,600,530,3,2.25,2.229981635,1.5,0,0,7,1480,0,1984
2031,475000,601702.0917,880,1110,4,2.5,1.309687787,2,0,0,9,2120,0,1989
2032,152900,368159.6956,280,680,1,1,0.100275482,1,0,0,6,900,0,1915
2033,210000,330622.6478,390,610,2,2,0.173783287,1,0,0,6,1190,0,1939
2034,350000,299260.6711,650,550,4,1,0.137741047,1,0,0,6,750,260,1925
2035,505000,516200.2984,930,960,3,2.5,0.410514233,2,0,0,8,2100,0,1985
2036,464900,393569.1858,860,730,4,2.25,0.19338843,1,0,0,7,1380,640,1979
2037,650000,654017.3318,1200,1210,3,2,0.13728191,1,0,0,8,1790,730,1957
2038,369950,438418.3613,680,810,2,2.75,0.026170799,2,0,0,8,1080,290,2009
2039,250000,278456.3268,460,520,3,2.5,0.066345271,2,0,0,7,1530,0,2001
2040,320000,278456.3268,590,520,3,2.5,0.066345271,2,0,0,7,1530,0,2001
2041,2.53E+06,1591403.519,4680,2950,4,4.25,0.368411387,1,0,3,10,3420,1620,1950
2042,340000,442511.3158,630,820,4,2.25,0.567033976,2,0,0,7,2530,0,1974
2043,440000,277094.4721,810,510,2,1.5,0.045179063,1.5,0,0,5,1010,0,1906
2044,219950,311683.2785,410,580,3,1,0.177387511,1,0,0,7,1200,0,1959
2045,940000,846082.7011,1740,1570,4,3,0.269513315,1,0,0,9,2720,0,1957
2046,399950,334822.9619,740,620,4,1.5,0.140610652,1.5,0,0,6,1110,740,1945
2047,1.57E+06,804291.3441,2900,1490,3,2.75,0.202662994,1,0,0,9,2340,0,1954
2048,528000,368935.2387,980,680,4,1.75,0.223829201,1,0,0,7,1460,400,1969
2049,545000,550082.0846,1010,1020,4,1.75,0.206382002,1,0,0,8,1560,380,1956
2050,575000,404060.7716,1060,750,2,2,0.142194674,1,0,0,8,1680,0,2004
2051,235000,531377.701,430,980,4,2.75,0.23379247,1,0,0,8,1250,520,1979
